id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
461354,9ec0e19a-028e-49e8-8ef8-47d62dbf96f6,2013-11-17 12:30:11 PM PST,2013-11-17,2013-11-17 20:30:11 UTC,Pacific Time (US & Canada),617,atrox,Carol Spencer,2013-11-18 19:35:14 UTC,2025-05-28 06:41:17 UTC,research,CC-BY,http://www.inaturalist.org/observations/461354,https://static.inaturalist.org/photos/583298/medium.jpg,,"","at Mud Dam, in small pond left in drying out San Mateo Creek, Crystal Springs Reservoir, CA",3,0,false,2,"California, US",37.4049747547,-122.5869487611,410,,,,28388,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
462839,8f4840ac-9bb6-401f-99be-55b2064678b6,Tue Nov 19 2013 22:44:07 GMT-0800 (PST),2013-11-19,2013-11-20 06:44:07 UTC,Pacific Time (US & Canada),28,tiwane,Tony Iwane,2013-11-20 08:55:57 UTC,2025-11-18 22:37:29 UTC,research,CC-BY,http://www.inaturalist.org/observations/462839,https://inaturalist-open-data.s3.amazonaws.com/photos/583773/medium.jpg,,"",There were soooo many of the little guys out tonight. ,3,0,false,3,"California, US",37.6833346162,-121.4823402865,,,,,28359,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
462840,dca0f700-a2a6-436b-bd98-fe1543f138d9,Tue Nov 19 2013 22:06:39 GMT-0800 (PST),2013-11-19,2013-11-20 06:06:39 UTC,Pacific Time (US & Canada),28,tiwane,Tony Iwane,2013-11-20 08:55:57 UTC,2025-11-18 22:39:35 UTC,research,CC-BY,http://www.inaturalist.org/observations/462840,https://inaturalist-open-data.s3.amazonaws.com/photos/583781/medium.jpg,,"","",3,0,false,3,"California, US",37.6256115626,-121.4456171538,,,,,28359,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
462841,c68906b8-4bec-4c8f-b244-d7e7de190351,Tue Nov 19 2013 21:04:45 GMT-0800 (PST),2013-11-19,2013-11-20 05:04:45 UTC,Pacific Time (US & Canada),28,tiwane,Tony Iwane,2013-11-20 08:55:57 UTC,2025-11-18 22:39:51 UTC,research,CC-BY,http://www.inaturalist.org/observations/462841,https://inaturalist-open-data.s3.amazonaws.com/photos/583772/medium.jpg,,"","",3,0,false,3,"California, US",37.7522690812,-121.400737657,5,,,,28359,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
462842,5e0416c9-3bb0-42a3-88fe-548eb9f7d0fd,Tue Nov 19 2013 22:04:14 GMT-0800 (PST),2013-11-19,2013-11-20 06:04:14 UTC,Pacific Time (US & Canada),28,tiwane,Tony Iwane,2013-11-20 08:55:57 UTC,2025-11-18 22:39:35 UTC,research,CC-BY,http://www.inaturalist.org/observations/462842,https://inaturalist-open-data.s3.amazonaws.com/photos/583782/medium.jpg,,"","",3,0,false,3,"California, US",37.787925438,-121.4574709953,,,,,28359,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
527263,7914dd0e-b37b-4dd7-a3a7-aca860b4b5e1,Mon Feb 10 2014 13:30:52 GMT-0800 (PST),2014-02-10,2014-02-10 21:30:52 UTC,Pacific Time (US & Canada),1045,protecthabitat,Julie Wittmann,2014-02-10 22:17:32 UTC,2024-07-19 21:06:26 UTC,research,,http://www.inaturalist.org/observations/527263,https://static.inaturalist.org/photos/670871/medium.jpg,,"",Found dead. Road kill in front of FOP entrance gate.,2,0,false,3,"Sonoma County, US-CA, US",38.391632798,-122.6065633078,6250,,,,28270,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
533093,b048a219-4356-4303-a07c-ff8795c14797,2014-02-14 21:29:07,2014-02-14,2014-02-15 05:29:07 UTC,Pacific Time (US & Canada),1,kueda,Ken-ichi Ueda,2014-02-16 18:55:56 UTC,2024-07-04 03:49:11 UTC,research,CC0,http://www.inaturalist.org/observations/533093,https://inaturalist-open-data.s3.amazonaws.com/photos/677868/medium.jpg,,"","",1,0,false,,"California, US",37.9554502565,-122.0149709319,8,,,,10000,,obscured,true,,,Rana draytonii,Rana draytonii,California Red-legged Frog,Amphibia,67016
534396,c81f9eb5-d86e-42d7-8560-851582c3827c,Mon Feb 17 2014 10:39:29 GMT-0800 (PST),2014-02-17,2014-02-17 18:39:29 UTC,Pacific Time (US & Canada),30479,matthew_bettelheim,Matthew,2014-02-17 20:44:25 UTC,2025-06-06 16:34:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/534396,https://inaturalist-open-data.s3.amazonaws.com/photos/679424/medium.jpg,,"",Egg mass,1,0,false,3,"California, US",37.7240935631,-122.1382986482,5,,,,28359,obscured,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
535858,6178ef95-6395-4c62-84ad-adc5d6b4456f,"August 13, 2013 9:23:05 PM PDT",2013-08-13,2013-08-14 04:23:05 UTC,Pacific Time (US & Canada),657,tunefultoad,Celeste Dodge,2014-02-19 00:39:39 UTC,2024-07-04 03:48:56 UTC,research,,http://www.inaturalist.org/observations/535858,https://static.inaturalist.org/photos/681533/medium.jpg,,"","This was one among 36 individuals sighted on August 13. Additionally, observed one large adult bullfrog.",2,0,false,2,"California, US",38.5221765283,-122.5070574682,2698,,,,10000,,obscured,true,gps,gps,Rana draytonii,Rana draytonii,California Red-legged Frog,Amphibia,67016
543354,5f369d66-fd5c-493e-b219-dbbce442c83e,2014-02-24 18:22:12,2014-02-24,2014-02-25 02:22:12 UTC,Pacific Time (US & Canada),28,tiwane,Tony Iwane,2014-02-25 05:05:56 UTC,2025-11-18 22:39:39 UTC,research,CC-BY,http://www.inaturalist.org/observations/543354,https://inaturalist-open-data.s3.amazonaws.com/photos/690836/medium.jpg,,"",An impressively gravid female.  I was tagging along with a group of students with EarthTeam as they observed a team from EBMUD do a frog count.  The person holding the frog has the correct permit(s).,1,0,false,,"California, US",37.8832589723,-122.0280361041,,,,,28314,,obscured,true,,,Rana draytonii,Rana draytonii,California Red-legged Frog,Amphibia,67016
545540,dffa59c0-8012-4733-80c4-a005f8a31e22,2006-05-06,2006-05-06,,Pacific Time (US & Canada),21318,danielgeorge,Daniel George,2014-02-27 12:26:22 UTC,2024-12-27 07:10:52 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/545540,https://inaturalist-open-data.s3.amazonaws.com/photos/696725/medium.JPG,,"","",2,0,false,,"California, US",38.090907666,-122.9803152108,200,,,,10000,,obscured,true,,,california red-legged frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
546108,e69672a4-aee0-4b32-af35-1ccaca136fae,2014-02-27,2014-02-27,,Pacific Time (US & Canada),27779,mrwerdna,Andrew Georgeades,2014-02-27 23:51:19 UTC,2021-02-19 07:39:36 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/546108,https://inaturalist-open-data.s3.amazonaws.com/photos/697320/medium.jpg,,"","California Red legged frog observed on edge of marshy wetland.  Nearest pond approximately 1500' away.
Body was approximately 2"" long.",3,0,false,,,,,418,,,,28329,private,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
580579,2f88b730-b066-42ee-8879-ac5a822faa57,2014-03-23,2014-03-23,,Pacific Time (US & Canada),2907,jellis,Janet Ellis,2014-03-24 05:52:46 UTC,2025-06-06 16:34:42 UTC,research,,http://www.inaturalist.org/observations/580579,https://static.inaturalist.org/photos/738436/medium.jpg,,"",Egg mass of the Red-legged frog. Confirmed by a Herp expert.,1,0,false,,"California, US",37.458153894,-121.9804649476,,,,,28388,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
589787,041142ed-a7b7-4289-947a-4ed7beebdeb3,Fri Mar 28 2014 16:06:35 GMT-0700 (PDT),2014-03-28,2014-03-28 23:06:35 UTC,Pacific Time (US & Canada),32758,luke_wimmer,,2014-03-28 23:52:10 UTC,2024-12-27 16:48:46 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/589787,https://inaturalist-open-data.s3.amazonaws.com/photos/748300/medium.jpg,,"",Multiple sightings in Sanchez creek,1,0,false,3,"California, US",37.7105903661,-122.4950180523,5,,,,10000,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
590764,3f1e41a2-2ed1-4045-a8b5-e643dee9c817,Fri Mar 28 2014 10:28:07 GMT-0700 (PDT),2014-03-28,2014-03-28 17:28:07 UTC,Pacific Time (US & Canada),33469,smcmvcd,"",2014-03-29 00:59:49 UTC,2025-06-06 16:35:34 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/590764,https://inaturalist-open-data.s3.amazonaws.com/photos/748993/medium.JPG,,"",Red legged frog in ditch,1,0,false,3,"California, US",37.6470198177,-122.5679603535,5,,,,10000,,obscured,true,,"",Rana draytonii,Rana draytonii,California Red-legged Frog,Amphibia,67016
592386,f03055eb-2634-4bcc-bc34-5f03909146bf,2014-03-28 04:32 pm,2014-03-28,2014-03-28 23:32:00 UTC,Pacific Time (US & Canada),5326,dipperanch,Cindy Roessler,2014-03-29 04:28:59 UTC,2025-01-02 20:15:47 UTC,research,CC-BY,http://www.inaturalist.org/observations/592386,https://inaturalist-open-data.s3.amazonaws.com/photos/750273/medium.jpg,,"",Two juveniles seen floating in pond at one time along edge of tules.  Another juvenile seen at other side of pond about 20 minutes earlier may have been a third individual. Observation and ID assisted by permitted person.,3,0,false,,"California, US",37.6904341214,-122.57638739,191,,,,10000,obscured,obscured,true,,,California red-legged frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
592500,491609ec-1b23-49ca-b95d-cdb5d5679d55,Fri Mar 28 2014 11:50:48 GMT-0700 (PDT),2014-03-28,2014-03-28 18:50:48 UTC,Pacific Time (US & Canada),17,tlim,"",2014-03-29 04:34:38 UTC,2024-07-04 03:46:12 UTC,research,,http://www.inaturalist.org/observations/592500,https://static.inaturalist.org/photos/750378/medium.jpg,,"","",2,0,false,3,"California, US",37.6850178127,-122.4899570597,5,,,,10000,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
593756,bc2f37e1-fbea-4e98-b835-bb604a1802b4,2014-03-28 12:40,2014-03-28,2014-03-28 19:40:00 UTC,Pacific Time (US & Canada),32483,calfirecap,,2014-03-29 12:49:50 UTC,2024-03-25 21:17:42 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/593756,https://inaturalist-open-data.s3.amazonaws.com/photos/751663/medium.jpg,,"","",6,0,false,,"California, US",37.4463022611,-122.3322930915,,,,,28388,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
596955,12948709-19ec-403f-8687-31226cf44217,2014-03-29,2014-03-29,,Pacific Time (US & Canada),16101,dpom,Donna Pomeroy,2014-03-29 19:28:55 UTC,2024-07-04 03:45:37 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/596955,https://inaturalist-open-data.s3.amazonaws.com/photos/753845/medium.JPG,,"",,3,0,false,,"California, US",37.634581325,-122.5673199162,26,,,,28359,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
597048,10d6f046-975a-49ea-ba8d-0315c32bbdc5,2014-03-29 11:31:42 AM PDT,2014-03-29,2014-03-29 18:31:42 UTC,Pacific Time (US & Canada),33419,pv137,,2014-03-29 19:33:28 UTC,2024-12-26 15:06:00 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/597048,https://inaturalist-open-data.s3.amazonaws.com/photos/755134/medium.JPG,,"",2 adults in backwater pool,1,0,false,2,"Golden Gate National Recreation Area, US-CA, US",37.9505091614,-122.5367081488,,,,,10000,,obscured,true,gps,gps,California red-legged frog (Rana draytonii),Rana draytonii,California Red-legged Frog,Amphibia,67016
598543,a06ced84-8293-4591-b116-50901fb6dc62,2014-03-29,2014-03-29,,Pacific Time (US & Canada),33570,goga-bioblitz-giacomini,"",2014-03-29 21:01:18 UTC,2024-07-04 20:44:59 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/598543,https://inaturalist-open-data.s3.amazonaws.com/photos/761891/medium.JPG,,"GIAC013, GIAC, GGBLITZ","",2,0,false,,"California, US",38.0199621731,-122.8055857946,240,,,,10000,,obscured,true,,manual,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
607275,37c38c43-99dc-43e2-b3fa-eb32b6f7cfd0,2014-04-03,2014-04-03,,Pacific Time (US & Canada),2873,jmaughn,James Maughn,2014-04-04 06:07:28 UTC,2024-07-04 20:44:51 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/607275,https://inaturalist-open-data.s3.amazonaws.com/photos/765785/medium.jpg,,"","",2,0,false,,"San Benito County, US-CA, US",36.4433819647,-121.0825667034,38,,,,10000,obscured,obscured,true,,manual,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
627682,4239d948-f630-4dae-9a26-ff67608e9f9d,2014-04-15 3:52:31 PM PDT,2014-04-15,2014-04-15 22:52:31 UTC,Pacific Time (US & Canada),35679,kenzieboring5,Kenzie Boring,2014-04-16 22:06:08 UTC,2024-07-04 20:44:23 UTC,research,,http://www.inaturalist.org/observations/627682,https://static.inaturalist.org/photos/790014/medium.jpg,,"","Found at Cuesta grade ponds on Oracle Oaks Way, San Luis Obispo, CA. Two found near drain at the first pond in front of the house.",1,0,false,2,"San Luis Obispo County, US-CA, US",35.2734149246,-120.7799210284,54,,,,28706,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
637070,d4800324-670d-4e0c-97a5-2777175b1e08,Tue Apr 15 2014 15:56:04 GMT-0700 (PDT),2014-04-15,2014-04-15 22:56:04 UTC,Pacific Time (US & Canada),36285,gracedavis,,2014-04-22 01:12:25 UTC,2024-07-04 20:44:14 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/637070,https://inaturalist-open-data.s3.amazonaws.com/photos/801095/medium.jpg,,"",Found in a still water concrete pond in the Santa Lucia foothills. Remains motionless near pond perimeter. 3 other individuals nearby.,3,0,false,3,"San Luis Obispo County, US-CA, US",35.3389617198,-120.5111522566,,,,,28706,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
638927,02f0a1ca-650e-4dc3-8762-6bfa7d009343,2014-04-15,2014-04-15,,Pacific Time (US & Canada),36423,blavelle,,2014-04-23 03:35:10 UTC,2024-07-04 20:44:04 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/638927,https://inaturalist-open-data.s3.amazonaws.com/photos/804202/medium.JPG,,"","",2,0,false,,"San Luis Obispo County, US-CA, US",35.2161380454,-120.7984270855,1245,,,,28692,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
639003,9dfe95cf-78f4-44c5-be18-e49af58521a7,2014-04-15,2014-04-15,,Pacific Time (US & Canada),35841,michellevvargas,,2014-04-23 04:09:28 UTC,2024-07-04 20:43:45 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/639003,https://inaturalist-open-data.s3.amazonaws.com/photos/804309/medium.jpeg,,"",Found in the pond.It was large in size and had red stripes down the side of its legs.,3,1,false,,"San Luis Obispo County, US-CA, US",35.3729067899,-120.7200594789,292,,,,28706,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
671086,0bc9541e-87f2-48bf-a25d-a8d226122d85,2014-05-10,2014-05-10,,Hawaii,462,barbarab,Barbara Banfield,2014-05-11 00:16:47 UTC,2024-07-04 20:43:02 UTC,research,CC-BY,http://www.inaturalist.org/observations/671086,https://inaturalist-open-data.s3.amazonaws.com/photos/845393/medium.JPG,,"","",2,0,false,,"California, US",36.8172404924,-122.1246839698,,,,,10000,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
672479,20525744-60d4-4a48-9b81-7551b930d06d,2014-05-10,2014-05-10,,Hawaii,35817,suzanneschettler,,2014-05-11 19:12:21 UTC,2024-07-04 20:42:43 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/672479,https://inaturalist-open-data.s3.amazonaws.com/photos/846981/medium.JPG,,"",California Red-legged Frog has a dorsolateral ridge running from its eye to its rear.  It grazes on algae.  ,1,0,false,,"California, US",36.8154808535,-122.0633715264,,,,,10000,,obscured,true,,,Rana draytonii,Rana draytonii,California Red-legged Frog,Amphibia,67016
676804,645ea0e3-f3eb-4a08-b31a-56e4a0edc42c,2012-06-29 15:31:43,2012-06-29,2012-06-29 22:31:43 UTC,Pacific Time (US & Canada),38530,kevinhintsa,"",2014-05-14 07:41:06 UTC,2025-01-02 20:16:00 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/676804,https://inaturalist-open-data.s3.amazonaws.com/photos/852556/medium.JPG,,"","",2,0,false,,,,,130,,,,28388,private,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
685883,ea549845-5aaa-44c0-956b-7da70f338103,2014-05-13 9:00:00 AM PDT,2014-05-13,2014-05-13 16:00:00 UTC,Pacific Time (US & Canada),35670,katieparks3950,Katie Parks,2014-05-19 19:35:29 UTC,2024-07-04 20:41:33 UTC,research,,http://www.inaturalist.org/observations/685883,https://static.inaturalist.org/photos/867932/medium.JPG,,"","Found 30 Red-legged frogs at Whiskey pond at the California Army National base Camp San Luis Obispo, and found 15 more at two other ponds at same base. I was helping Peter Waldburger, a research associate working in the Sustainable Range Program, with his Frog Survey. Could not take pictures at the time for I was the one taking down the data. Frogs were found in shallow to moderate ponds with vegetation of reeds at the edges. In the heat, all frogs were hiding underwater at edge of reeds, but when disturbed, they swam to middle and hid under algae at bottom of pool. Tadpoles of various sizes also present.",2,0,false,2,"San Luis Obispo County, US-CA, US",35.2177543163,-120.7634233829,432,,,,28706,,obscured,true,gps,gps,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
694236,40857900-7134-4906-927b-b423b4dc715a,2011-05-28 13:16:31,2011-05-28,2011-05-28 20:16:31 UTC,Pacific Time (US & Canada),38530,kevinhintsa,"",2014-05-23 02:42:32 UTC,2025-01-02 20:16:05 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/694236,https://inaturalist-open-data.s3.amazonaws.com/photos/871437/medium.JPG,,"","",1,0,false,,,,,448,,,,28329,private,obscured,true,,,California red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
714862,8d0b9095-429b-43cc-b9a1-51b8b19c3932,2014-05-29,2014-05-29,,Pacific Time (US & Canada),27779,mrwerdna,Andrew Georgeades,2014-06-03 17:20:01 UTC,2024-07-04 20:41:25 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/714862,https://inaturalist-open-data.s3.amazonaws.com/photos/898151/medium.jpg,,"","Encountered 2014-05-29 and 30 by Christine Sullivan
Restoration Technician
Golden Gate National Parks Conservancy; Photograph by Christine Sullivan
Restoration Technician
Golden Gate National Parks Conservancy; Species ID confirmed by Darren Fong, NPS Aquatic Ecologist",1,0,false,,"Golden Gate National Recreation Area, US-CA, US",37.8373625197,-122.482829699,13,,,,28329,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
721141,6ce220bd-a5f5-4940-9f11-8412ab3eca0e,2014-04-15 14:52:25,2014-04-15,2014-04-15 21:52:25 UTC,Pacific Time (US & Canada),36798,shworthi,,2014-06-06 22:57:44 UTC,2024-12-27 07:11:20 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/721141,https://inaturalist-open-data.s3.amazonaws.com/photos/906522/medium.JPG,,"",Found lounging in the drain at the north end of the large pond,3,0,false,,"San Luis Obispo County, US-CA, US",35.3258187461,-120.7875806919,6,,,,28706,,obscured,true,,,California Red-legged Frog,Rana draytonii,California Red-legged Frog,Amphibia,67016
